time,open,high,low,close,Basis,Upper,Lower,Basis,Upper,Lower,Fast EMA
2026-04-14T06:30:00+08:00,4748.622,4759.65,4745.74,4757.873,4731.17599999997,4757.992372343597,4704.359627656344,4731.17599999997,4757.992372343597,4704.359627656344,4751.352099398696
2026-04-14T07:00:00+08:00,4757.91,4765.793,4754.21,4755.325,4733.415749999969,4760.442316235228,4706.389183764711,4733.415749999969,4760.442316235228,4706.389183764711,4753.338549699348
2026-04-14T07:30:00+08:00,4754.76,4761.96,4753.87,4757.551,4735.1422999999695,4763.66245283534,4706.622147164599,4735.1422999999695,4763.66245283534,4706.622147164599,4755.444774849674
2026-04-14T08:00:00+08:00,4757.65,4767.639,4750.99,4762.1,4736.57829999997,4767.39831154016,4705.7582884597805,4736.57829999997,4767.39831154016,4705.7582884597805,4758.772387424837
2026-04-14T08:30:00+08:00,4762.1,4775.893,4761.145,4769.74,4738.5521499999695,4772.408491246743,4704.695808753196,4738.5521499999695,4772.408491246743,4704.695808753196,4764.256193712418
2026-04-14T09:00:00+08:00,4769.751,4776.85,4761.77,4770.22,4741.29454999997,4776.06918853872,4706.51991146122,4741.29454999997,4776.06918853872,4706.51991146122,4767.238096856209
2026-04-14T09:30:00+08:00,4770.339,4773.785,4761.13,4764.856,4743.58434999997,4778.231948644123,4708.936751355817,4743.58434999997,4778.231948644123,4708.936751355817,4766.047048428105
2026-04-14T10:00:00+08:00,4765.15,4772.61,4762.21,4768.769,4746.842049999969,4777.912118971792,4715.771981028147,4746.842049999969,4777.912118971792,4715.771981028147,4767.408024214053
2026-04-14T10:30:00+08:00,4768.72,4777.19,4761.41,4775.111,4749.88234999997,4779.487590613937,4720.277109386003,4749.88234999997,4779.487590613937,4720.277109386003,4771.259512107026
2026-04-14T11:00:00+08:00,4775.102,4775.59,4765.29,4768.389,4751.78719999997,4781.005333307105,4722.569066692835,4751.78719999997,4781.005333307105,4722.569066692835,4769.824256053513
2026-04-14T11:30:00+08:00,4768.63,4772.06,4765.298,4767.69,4753.543699999969,4782.144415210959,4724.94298478898,4753.543699999969,4782.144415210959,4724.94298478898,4768.757128026757
2026-04-14T12:00:00+08:00,4767.927,4776.935,4766.56,4775.52,4755.18469999997,4784.8546135987,4725.51478640124,4755.18469999997,4784.8546135987,4725.51478640124,4772.1385640133785
2026-04-14T12:30:00+08:00,4775.81,4776.26,4771.07,4774.099,4757.39064999997,4785.769051642948,4729.012248356992,4757.39064999997,4785.769051642948,4729.012248356992,4773.11878200669
2026-04-14T13:00:00+08:00,4774.08,4774.33,4761.08,4764.51,4759.247549999969,4784.176539725469,4734.318560274469,4759.247549999969,4784.176539725469,4734.318560274469,4768.814391003345
2026-04-14T13:30:00+08:00,4764.602,4767.34,4757.6,4760.027,4760.317399999969,4783.382114338349,4737.252685661589,4760.317399999969,4783.382114338349,4737.252685661589,4764.4206955016725
2026-04-14T14:00:00+08:00,4760.027,4769.86,4759.36,4767.14,4761.529399999969,4783.31796766937,4739.740832330569,4761.529399999969,4783.31796766937,4739.740832330569,4765.780347750837
2026-04-14T14:30:00+08:00,4767.671,4783.02,4763.93,4781.8,4763.5608999999695,4784.950433031027,4742.171366968912,4763.5608999999695,4784.950433031027,4742.171366968912,4773.790173875419
2026-04-14T15:00:00+08:00,4781.795,4796.552,4767.5,4772.23,4765.205399999969,4783.763278701261,4746.647521298677,4765.205399999969,4783.763278701261,4746.647521298677,4773.010086937709
2026-04-14T15:30:00+08:00,4772.635,4780.71,4771.51,4776.89,4766.919899999969,4782.974244412084,4750.865555587854,4766.919899999969,4782.974244412084,4750.865555587854,4774.950043468854
2026-04-14T16:00:00+08:00,4777.25,4786.63,4773.84,4785.69,4768.776499999969,4784.492274773551,4753.060725226387,4768.776499999969,4784.492274773551,4753.060725226387,4780.320021734427
2026-04-14T16:30:00+08:00,4785.951,4789.931,4781.168,4786.53,4770.209349999969,4786.883684476451,4753.535015523487,4770.209349999969,4786.883684476451,4753.535015523487,4783.425010867213
2026-04-14T17:00:00+08:00,4786.685,4789.26,4778.18,4778.5,4771.368099999969,4786.927689470937,4755.808510529,4771.368099999969,4786.927689470937,4755.808510529,4780.962505433607
2026-04-14T17:30:00+08:00,4778.33,4782.37,4771.31,4777.86,4772.383549999968,4786.813476278007,4757.953623721928,4772.383549999968,4786.813476278007,4757.953623721928,4779.411252716804
2026-04-14T18:00:00+08:00,4777.85,4788.18,4777.85,4783.849,4773.470999999969,4787.9151549059825,4759.026845093955,4773.470999999969,4787.9151549059825,4759.026845093955,4781.630126358402
2026-04-14T18:30:00+08:00,4783.849,4784.61,4751.285,4768.282,4773.398099999968,4787.9312835926385,4758.864916407297,4773.398099999968,4787.9312835926385,4758.864916407297,4774.956063179201
2026-04-14T19:00:00+08:00,4768.336,4783.06,4766.57,4777.85,4773.779599999968,4788.359554565046,4759.19964543489,4773.779599999968,4788.359554565046,4759.19964543489,4776.403031589601
2026-04-14T19:30:00+08:00,4777.84,4782.93,4770.298,4774.72,4774.272799999968,4788.267543056252,4760.278056943684,4774.272799999968,4788.267543056252,4760.278056943684,4775.5615157948005
2026-04-14T20:00:00+08:00,4774.979,4777.69,4762.2,4769.111,4774.289899999968,4788.25851254858,4760.321287451356,4774.289899999968,4788.25851254858,4760.321287451356,4772.3362578974
2026-04-14T20:30:00+08:00,4768.68,4776.289,4761.905,4771.21,4774.094849999968,4788.120978271658,4760.0687217282775,4774.094849999968,4788.120978271658,4760.0687217282775,4771.7731289487
2026-04-14T21:00:00+08:00,4770.99,4792.56,4770.74,4783.047,4774.827749999969,4789.114126647485,4760.541373352452,4774.827749999969,4789.114126647485,4760.541373352452,4777.41006447435
2026-04-14T21:30:00+08:00,4783.06,4803.612,4779.775,4794.21,4776.153749999969,4792.340543434311,4759.966956565626,4776.153749999969,4792.340543434311,4759.966956565626,4785.810032237176
2026-04-14T22:00:00+08:00,4794.37,4810.83,4792.62,4809.341,4777.844799999968,4799.542082456811,4756.147517543125,4777.844799999968,4799.542082456811,4756.147517543125,4797.575516118588
2026-04-14T22:30:00+08:00,4809.342,4818.04,4794.948,4803.565,4779.3180999999695,4803.640705708995,4754.995494290944,4779.3180999999695,4803.640705708995,4754.995494290944,4800.570258059293
2026-04-14T23:00:00+08:00,4803.86,4805.84,4790.89,4802.345,4781.209849999968,4806.497513708901,4755.922186291035,4781.209849999968,4806.497513708901,4755.922186291035,4801.457629029646
2026-04-14T23:30:00+08:00,4802.395,4816.26,4802.028,4808.06,4783.611499999968,4809.5120353063285,4757.710964693608,4783.611499999968,4809.5120353063285,4757.710964693608,4804.758814514824
2026-04-15T00:00:00+08:00,4807.795,4819.35,4804.43,4816.22,4786.065499999969,4814.440666204539,4757.690333795398,4786.065499999969,4814.440666204539,4757.690333795398,4810.489407257412
2026-04-15T00:30:00+08:00,4816.08,4820.38,4808.808,4810.222,4787.486599999969,4817.6551325575,4757.318067442438,4787.486599999969,4817.6551325575,4757.318067442438,4810.355703628706
2026-04-15T01:00:00+08:00,4810.222,4833.65,4809.198,4825.751,4790.162649999969,4823.745018514193,4756.580281485745,4790.162649999969,4823.745018514193,4756.580281485745,4818.053351814353
2026-04-15T01:30:00+08:00,4825.74,4841.703,4824.78,4834.845,4793.0603999999685,4831.24753772317,4754.873262276767,4793.0603999999685,4831.24753772317,4754.873262276767,4826.449175907177
2026-04-15T02:00:00+08:00,4834.955,4843.4,4832.808,4837.55,4795.653399999969,4838.272213144686,4753.034586855252,4795.653399999969,4838.272213144686,4753.034586855252,4831.999587953589
2026-04-15T02:30:00+08:00,4837.78,4839.31,4830.49,4835.308,4798.092299999969,4843.813416300331,4752.371183699608,4798.092299999969,4843.813416300331,4752.371183699608,4833.653793976795
2026-04-15T03:00:00+08:00,4835.671,4842.57,4835.305,4840.75,4801.204799999969,4849.566293781391,4752.843306218546,4801.204799999969,4849.566293781391,4752.843306218546,4837.2018969883975
2026-04-15T03:30:00+08:00,4840.75,4846.35,4838.298,4844.921,4804.557849999969,4855.224284595551,4753.891415404388,4804.557849999969,4855.224284595551,4753.891415404388,4841.061448494199
2026-04-15T04:00:00+08:00,4844.725,4846.221,4839.26,4840.316,4807.381199999969,4859.392353980328,4755.37004601961,4807.381199999969,4859.392353980328,4755.37004601961,4840.688724247099
2026-04-15T04:30:00+08:00,4840.438,4843.34,4839.4,4842.59,4811.096599999969,4862.009523517227,4760.183676482711,4811.096599999969,4862.009523517227,4760.183676482711,4841.639362123549
2026-04-15T06:00:00+08:00,4839.371,4850.831,4835.748,4840.028,4814.205499999969,4864.203526392221,4764.2074736077175,4814.205499999969,4864.203526392221,4764.2074736077175,4840.833681061775
2026-04-15T06:30:00+08:00,4840.078,4843.26,4832.54,4834.448,4817.191899999969,4864.459850267469,4769.923949732469,4817.191899999969,4864.459850267469,4769.923949732469,4837.6408405308875
2026-04-15T07:00:00+08:00,4834.448,4844.15,4833.11,4836.08,4820.540349999969,4862.947992332829,4778.13270766711,4820.540349999969,4862.947992332829,4778.13270766711,4836.860420265444
2026-04-15T07:30:00+08:00,4836.09,4844.136,4834.598,4837.111,4823.835399999969,4860.211206689094,4787.459593310844,4823.835399999969,4860.211206689094,4787.459593310844,4836.985710132722
2026-04-15T08:00:00+08:00,4837.085,4840.125,4828.33,4833.638,4826.364949999969,4857.735067913762,4794.994832086177,4826.364949999969,4857.735067913762,4794.994832086177,4835.31185506636
2026-04-15T08:30:00+08:00,4833.62,4837.52,4826.6,4835.353,4828.42209999997,4856.2883103639615,4800.555889635978,4828.42209999997,4856.2883103639615,4800.555889635978,4835.33242753318
2026-04-15T09:00:00+08:00,4835.351,4871.52,4827.73,4850.714,4830.49074999997,4858.526022683569,4802.455477316371,4830.49074999997,4858.526022683569,4802.455477316371,4843.02321376659
2026-04-15T09:30:00+08:00,4850.856,4851.441,4839.39,4847.03,4832.66399999997,4858.6792764296715,4806.648723570268,4832.66399999997,4858.6792764296715,4806.648723570268,4845.026606883295
2026-04-15T10:00:00+08:00,4846.72,4853.46,4831.948,4834.611,4834.27729999997,4856.261236629744,4812.293363370195,4834.27729999997,4856.261236629744,4812.293363370195,4839.818803441647
2026-04-15T10:30:00+08:00,4834.54,4835.44,4820.19,4823.92,4835.070299999969,4854.169081179956,4815.9715188199825,4835.070299999969,4854.169081179956,4815.9715188199825,4831.869401720824
2026-04-15T11:00:00+08:00,4823.823,4828.12,4816.36,4826.47,4835.582799999969,4853.116741016033,4818.048858983905,4835.582799999969,4853.116741016033,4818.048858983905,4829.1697008604115
2026-04-15T11:30:00+08:00,4826.426,4829.72,4823.54,4823.94,4836.26869999997,4850.552753183547,4821.984646816392,4836.26869999997,4850.552753183547,4821.984646816392,4826.554850430206
2026-04-15T12:00:00+08:00,4823.63,4826.7,4820.105,4824.488,4836.20554999997,4850.684873171235,4821.726226828704,4836.20554999997,4850.684873171235,4821.726226828704,4825.521425215104
2026-04-15T12:30:00+08:00,4824.84,4827.84,4820.94,4824.6,4835.693299999969,4851.028512360956,4820.358087638982,4835.693299999969,4851.028512360956,4820.358087638982,4825.060712607552
2026-04-15T13:00:00+08:00,4824.857,4830.463,4822.098,4826.1,4835.12079999997,4850.981901069707,4819.259698930232,4835.12079999997,4850.981901069707,4819.259698930232,4825.580356303776
2026-04-15T13:30:00+08:00,4826.11,4827.94,4812.09,4819.535,4834.332149999969,4851.585064983162,4817.079235016777,4834.332149999969,4851.585064983162,4817.079235016777,4822.5576781518885
2026-04-15T14:00:00+08:00,4819.54,4825.007,4813.25,4814.4,4833.014649999969,4852.039376316405,4813.989923683534,4833.014649999969,4852.039376316405,4813.989923683534,4818.478839075944
2026-04-15T14:30:00+08:00,4814.694,4822.177,4810.855,4812.19,4831.378099999969,4851.61687474731,4811.139325252628,4831.378099999969,4851.61687474731,4811.139325252628,4815.334419537972
2026-04-15T15:00:00+08:00,4811.63,4817.07,4803.5,4812.46,4829.985299999969,4851.373383741654,4808.597216258285,4829.985299999969,4851.373383741654,4808.597216258285,4813.897209768986
2026-04-15T15:30:00+08:00,4812.77,4815.841,4805.705,4810.96,4828.403799999969,4850.495931466679,4806.311668533259,4828.403799999969,4850.495931466679,4806.311668533259,4812.428604884493
2026-04-15T16:00:00+08:00,4811.57,4814.3,4804.215,4810.07,4826.905899999969,4849.693806759281,4804.117993240657,4826.905899999969,4849.693806759281,4804.117993240657,4811.2493024422465
2026-04-15T16:30:00+08:00,4809.5,4821.49,4805.15,4818.398,4826.103399999969,4848.902805419298,4803.30399458064,4826.103399999969,4848.902805419298,4803.30399458064,4814.823651221123
2026-04-15T17:00:00+08:00,4818.442,4819.57,4792.42,4797.61,4824.179899999968,4849.625562453579,4798.734237546358,4824.179899999968,4849.625562453579,4798.734237546358,4806.2168256105615
2026-04-15T17:30:00+08:00,4797.991,4803.84,4785.89,4797.95,4822.221849999969,4849.356786149337,4795.086913850601,4822.221849999969,4849.356786149337,4795.086913850601,4802.083412805281
2026-04-15T18:00:00+08:00,4798.128,4803.17,4789.915,4794.805,4820.280199999969,4849.357610090061,4791.2027899098775,4820.280199999969,4849.357610090061,4791.2027899098775,4798.444206402641
2026-04-15T18:30:00+08:00,4794.8,4805.33,4792.65,4799.56,4818.490549999969,4848.039016402262,4788.942083597675,4818.490549999969,4848.039016402262,4788.942083597675,4799.002103201321
2026-04-15T19:00:00+08:00,4799.982,4807.17,4795.2,4804.871,4816.198399999968,4842.304421195967,4790.09237880397,4816.198399999968,4842.304421195967,4790.09237880397,4801.93655160066
2026-04-15T19:30:00+08:00,4804.908,4815.08,4802.43,4812.64,4814.478899999968,4836.43596155409,4792.521838445847,4814.478899999968,4836.43596155409,4792.521838445847,4807.288275800331
2026-04-15T20:00:00+08:00,4812.571,4816.27,4806.65,4812.802,4813.388449999968,4833.309753570691,4793.467146429244,4813.388449999968,4833.309753570691,4793.467146429244,4810.045137900165
2026-04-15T20:30:00+08:00,4812.565,4816.08,4808.07,4811.577,4812.771299999968,4832.105425286651,4793.437174713285,4812.771299999968,4832.105425286651,4793.437174713285,4810.811068950083
2026-04-15T21:00:00+08:00,4811.577,4822.03,4808.11,4821.722,4812.533899999968,4831.297564229291,4793.770235770644,4812.533899999968,4831.297564229291,4793.770235770644,4816.266534475041
2026-04-15T21:30:00+08:00,4821.718,4830.18,4815.38,4828.847,4812.779249999969,4832.248146518924,4793.310353481013,4812.779249999969,4832.248146518924,4793.310353481013,4822.55676723752
2026-04-15T22:00:00+08:00,4828.847,4830.65,4819.97,4825.112,4812.810449999968,4832.356150732421,4793.264749267515,4812.810449999968,4832.356150732421,4793.264749267515,4823.83438361876
2026-04-15T22:30:00+08:00,4825.191,4825.79,4813.09,4815.34,4812.347449999968,4831.179814904838,4793.515085095099,4812.347449999968,4831.179814904838,4793.515085095099,4819.58719180938
2026-04-15T23:00:00+08:00,4815.58,4816.25,4797.318,4798.125,4810.948699999968,4829.642577397781,4792.254822602155,4810.948699999968,4829.642577397781,4792.254822602155,4808.85609590469
2026-04-15T23:30:00+08:00,4798.205,4807.55,4786.71,4801.31,4810.037449999968,4828.745083306486,4791.32981669345,4810.037449999968,4828.745083306486,4791.32981669345,4805.083047952345
2026-04-16T00:00:00+08:00,4801.6,4812.697,4800.05,4810.94,4809.864449999968,4828.471233137053,4791.2576668628835,4809.864449999968,4828.471233137053,4791.2576668628835,4808.011523976173
2026-04-16T00:30:00+08:00,4811.25,4811.96,4799.73,4803.931,4809.451499999968,4828.199561156134,4790.703438843802,4809.451499999968,4828.199561156134,4790.703438843802,4805.971261988087
2026-04-16T01:00:00+08:00,4803.53,4808.74,4797.5,4801.817,4808.919349999968,4827.898390182366,4789.940309817571,4808.919349999968,4827.898390182366,4789.940309817571,4803.894130994044
2026-04-16T01:30:00+08:00,4801.802,4802.84,4790.37,4792.577,4808.000199999969,4828.233989797062,4787.766410202875,4808.000199999969,4828.233989797062,4787.766410202875,4798.2355654970215
2026-04-16T02:00:00+08:00,4792.315,4801.49,4789.76,4794.41,4807.217199999968,4828.265615293652,4786.168784706284,4807.217199999968,4828.265615293652,4786.168784706284,4796.322782748511
2026-04-16T02:30:00+08:00,4794.405,4802.022,4794.3,4799.49,4806.271799999968,4826.92126798304,4785.622332016896,4806.271799999968,4826.92126798304,4785.622332016896,4797.906391374256
2026-04-16T03:00:00+08:00,4799.42,4803.56,4797.35,4802.66,4806.524299999968,4826.865125129876,4786.18347487006,4806.524299999968,4826.865125129876,4786.18347487006,4800.283195687128
2026-04-16T03:30:00+08:00,4803.002,4803.1,4794.25,4795.731,4806.413349999968,4826.963174044287,4785.863525955649,4806.413349999968,4826.963174044287,4785.863525955649,4798.007097843563
2026-04-16T04:00:00+08:00,4795.63,4796.68,4792.26,4793.755,4806.360849999967,4827.034027072569,4785.687672927365,4806.360849999967,4827.034027072569,4785.687672927365,4795.881048921781
2026-04-16T04:30:00+08:00,4793.44,4797.818,4787.19,4797.693,4806.267499999967,4827.079069041585,4785.455930958349,4806.267499999967,4827.079069041585,4785.455930958349,4796.787024460891
2026-04-16T06:00:00+08:00,4790.142,4802.145,4789.65,4801.01,4806.074449999967,4827.005540548503,4785.143359451432,4806.074449999967,4827.005540548503,4785.143359451432,4798.898512230446
2026-04-16T06:30:00+08:00,4800.4,4812,4798.44,4807.61,4805.822949999967,4826.552345456353,4785.093554543581,4805.822949999967,4826.552345456353,4785.093554543581,4803.254256115222
2026-04-16T07:00:00+08:00,4807.483,4815.9,4806.91,4814.962,4805.930949999967,4826.82650453118,4785.035395468754,4805.930949999967,4826.82650453118,4785.035395468754,4809.108128057611
2026-04-16T07:30:00+08:00,4814.928,4826.833,4813.96,4823.351,4806.519649999967,4828.6455167779795,4784.393783221955,4806.519649999967,4828.6455167779795,4784.393783221955,4816.229564028805
2026-04-16T08:00:00+08:00,4822.91,4831.29,4821.86,4824.35,4806.651049999969,4829.164310624211,4784.137789375726,4806.651049999969,4829.164310624211,4784.137789375726,4820.289782014403
2026-04-16T08:30:00+08:00,4824.71,4837.7,4819.2,4833.06,4806.861699999968,4830.263065323657,4783.460334676278,4806.861699999968,4830.263065323657,4783.460334676278,4826.674891007202
2026-04-16T09:00:00+08:00,4832.32,4836.42,4822.26,4823.26,4806.769099999968,4829.893886669772,4783.644313330164,4806.769099999968,4829.893886669772,4783.644313330164,4824.967445503601
2026-04-16T09:30:00+08:00,4823.557,4825.597,4810.7,4817.82,4806.8930999999675,4830.226052391762,4783.560147608173,4806.8930999999675,4830.226052391762,4783.560147608173,4821.3937227518
2026-04-16T10:00:00+08:00,4817.6,4825.06,4816.57,4819.16,4807.944849999968,4831.497374422066,4784.39232557787,4807.944849999968,4831.497374422066,4784.39232557787,4820.2768613759
2026-04-16T10:30:00+08:00,4818.83,4821.48,4811.89,4819.77,4808.867849999968,4832.75249524038,4784.9832047595555,4808.867849999968,4832.75249524038,4784.9832047595555,4820.02343068795
2026-04-16T11:00:00+08:00,4819.26,4827.14,4818.69,4823.87,4809.514349999968,4834.272350102253,4784.756349897682,4809.514349999968,4834.272350102253,4784.756349897682,4821.946715343975
2026-04-16T11:30:00+08:00,4823.34,4826.67,4818.49,4824.051,4810.520349999968,4835.915989473091,4785.124710526845,4810.520349999968,4835.915989473091,4785.124710526845,4822.998857671988
2026-04-16T12:00:00+08:00,4823.993,4830.12,4822.27,4826.51,4811.754999999967,4837.732397540126,4785.777602459809,4811.754999999967,4837.732397540126,4785.777602459809,4824.754428835994
2026-04-16T12:30:00+08:00,4826,4833.54,4824.43,4833.017,4813.776999999967,4839.764047523047,4787.789952476887,4813.776999999967,4839.764047523047,4787.789952476887,4828.8857144179965
2026-04-16T13:00:00+08:00,4833.02,4838.41,4831.06,4833.16,4815.714499999967,4841.413430210189,4790.015569789745,4815.714499999967,4841.413430210189,4790.015569789745,4831.022857208998
2026-04-16T13:30:00+08:00,4832.96,4833.887,4820.65,4821.17,4816.798499999968,4841.477244010634,4792.119755989302,4816.798499999968,4841.477244010634,4792.119755989302,4826.096428604499
2026-04-16T14:00:00+08:00,4821.211,4827.835,4813.74,4816.195,4817.475249999968,4841.293349204311,4793.657150795624,4817.475249999968,4841.293349204311,4793.657150795624,4821.145714302249
2026-04-16T14:30:00+08:00,4816.212,4830.69,4814.51,4826.001,4818.988749999968,4840.85457542936,4797.122924570575,4818.988749999968,4840.85457542936,4797.122924570575,4823.573357151125
2026-04-16T15:00:00+08:00,4825.61,4830.97,4816.47,4828.112,4820.706599999967,4839.564187267346,4801.849012732588,4820.706599999967,4839.564187267346,4801.849012732588,4825.842678575562
2026-04-16T15:30:00+08:00,4828.133,4830.25,4818.888,4821.31,4821.887449999967,4837.5136661753995,4806.261233824535,4821.887449999967,4837.5136661753995,4806.261233824535,4823.576339287782
2026-04-16T16:00:00+08:00,4820.73,4822.11,4806.955,4811.379,4822.405899999967,4835.748140851768,4809.063659148166,4822.405899999967,4835.748140851768,4809.063659148166,4817.477669643891
2026-04-16T16:30:00+08:00,4811.19,4814.9,4806.128,4813.691,4822.709949999967,4834.918626028684,4810.501273971249,4822.709949999967,4834.918626028684,4810.501273971249,4815.584334821946
2026-04-16T17:00:00+08:00,4813.44,4818.109,4810.99,4813.23,4822.623349999967,4835.07282857099,4810.173871428944,4822.623349999967,4835.07282857099,4810.173871428944,4814.407167410973
2026-04-16T17:30:00+08:00,4813.193,4815.49,4806.48,4812.95,4822.103299999967,4835.237855713971,4808.968744285963,4822.103299999967,4835.237855713971,4808.968744285963,4813.678583705487
2026-04-16T18:00:00+08:00,4812.655,4815.77,4804.855,4806.83,4821.227299999967,4835.893323872107,4806.561276127826,4821.227299999967,4835.893323872107,4806.561276127826,4810.254291852743
2026-04-16T18:30:00+08:00,4807.002,4817.39,4804.96,4817.171,4820.4328499999665,4834.138900091347,4806.726799908586,4820.4328499999665,4834.138900091347,4806.726799908586,4813.712645926372
2026-04-16T19:00:00+08:00,4816.9,4820.73,4815.195,4816.05,4820.072349999968,4833.841129446762,4806.303570553173,4820.072349999968,4833.841129446762,4806.303570553173,4814.881322963186
2026-04-16T19:30:00+08:00,4816.05,4822.57,4815.558,4821.97,4820.279849999967,4834.031673932846,4806.528026067088,4820.279849999967,4834.031673932846,4806.528026067088,4818.425661481593
2026-04-16T20:00:00+08:00,4822.097,4823.19,4811.25,4814.88,4820.065849999967,4834.012546407207,4806.119153592727,4820.065849999967,4834.012546407207,4806.119153592727,4816.652830740797
2026-04-16T20:30:00+08:00,4815.136,4820.79,4811.41,4815.99,4819.876849999967,4833.936453902006,4805.817246097928,4819.876849999967,4833.936453902006,4805.817246097928,4816.321415370398
2026-04-16T21:00:00+08:00,4816.185,4823.107,4813.79,4815.33,4819.449849999966,4833.517147732676,4805.382552267257,4819.449849999966,4833.517147732676,4805.382552267257,4815.825707685199
2026-04-16T21:30:00+08:00,4815.52,4824.07,4784.42,4794.68,4817.981299999967,4835.523742435739,4800.438857564194,4817.981299999967,4835.523742435739,4800.438857564194,4805.2528538425995
2026-04-16T22:00:00+08:00,4794.802,4805.412,4784.875,4798.89,4816.600299999967,4835.533246019898,4797.667353980037,4816.600299999967,4835.533246019898,4797.667353980037,4802.0714269213
2026-04-16T22:30:00+08:00,4798.987,4800.688,4772.35,4788.64,4814.381449999966,4835.3866239146455,4793.376276085287,4814.381449999966,4835.3866239146455,4793.376276085287,4795.355713460651
2026-04-16T23:00:00+08:00,4788.8,4813.03,4787.84,4801.55,4812.800949999966,4832.641006552076,4792.9608934478565,4812.800949999966,4832.641006552076,4792.9608934478565,4798.452856730326
2026-04-16T23:30:00+08:00,4801.812,4811.11,4797.68,4806.865,4812.085699999966,4831.697441754448,4792.473958245484,4812.085699999966,4831.697441754448,4792.473958245484,4802.658928365163
2026-04-17T00:00:00+08:00,4806.69,4810.098,4796.505,4799.198,4811.235849999966,4831.523105296987,4790.948594702946,4811.235849999966,4831.523105296987,4790.948594702946,4800.928464182582
2026-04-17T00:30:00+08:00,4799.181,4799.95,4784.935,4791.93,4809.532299999966,4830.290566667226,4788.7740333327065,4809.532299999966,4830.290566667226,4788.7740333327065,4796.429232091291
2026-04-17T01:00:00+08:00,4791.942,4795.54,4784.425,4784.96,4807.374699999967,4828.915433947733,4785.833966052201,4807.374699999967,4828.915433947733,4785.833966052201,4790.6946160456455
2026-04-17T01:30:00+08:00,4785.077,4791.095,4781.215,4789.118,4805.765099999966,4827.707362238907,4783.822837761025,4805.765099999966,4827.707362238907,4783.822837761025,4789.9063080228225
2026-04-17T02:00:00+08:00,4789.145,4794.262,4785.27,4786.982,4804.5452499999665,4827.77816911343,4781.312330886503,4804.5452499999665,4827.77816911343,4781.312330886503,4788.444154011411
2026-04-17T02:30:00+08:00,4787.02,4792.74,4786.455,4789.29,4803.325199999967,4827.066093505333,4779.5843064946,4803.325199999967,4827.066093505333,4779.5843064946,4788.867077005705
2026-04-17T03:00:00+08:00,4789.29,4795.11,4789.22,4790.66,4802.196699999966,4826.0922314034315,4778.3011685965,4802.196699999966,4826.0922314034315,4778.3011685965,4789.7635385028525
2026-04-17T03:30:00+08:00,4790.715,4798.63,4790.29,4793.605,4801.229449999966,4824.870323511185,4777.588576488747,4801.229449999966,4824.870323511185,4777.588576488747,4791.684269251426
2026-04-17T04:00:00+08:00,4793.44,4793.94,4787.74,4788.96,4800.335949999966,4824.40942461377,4776.262475386162,4800.335949999966,4824.40942461377,4776.262475386162,4790.322134625712
2026-04-17T04:30:00+08:00,4788.91,4790.92,4785.93,4787.431,4798.848949999966,4822.2436346354525,4775.454265364479,4798.848949999966,4822.2436346354525,4775.454265364479,4788.876567312856
